user_id,song_id,rating 
516,32,4
516,416,3
516,699,1
516,1938,4
516,158,1
516,3351,3
516,298,2
516,191,1
516,1265,1
516,828,1
516,2514,5
516,4634,1
516,1015,3
516,3930,1
516,4332,1
516,977,3
516,1191,5
516,2931,3
519,398,3
519,79,4
519,341,1
519,824,2
519,531,3
519,646,1
519,1664,4
519,1486,4
519,8611,4
519,3597,2
516,1886,3
520,310,2
520,238,1
520,1102,3
520,3856,5
516,576,4
516,1367,2
519,5627,1
521,8,1
521,4,2
521,5,5
521,13,2
521,101,5
521,26,3
521,65,4
521,55,1
521,32,2
521,344,1
521,121,2
521,92,5
521,662,2
521,483,3
521,1392,4
521,1500,4
9,916,1
9,46,5
522,1312,4
9,121,3
522,6045,3
522,1214,5
522,959,2
504,11,4
504,7684,3
504,7025,3
26,3417,1
26,2419,1
26,5399,5
362,1411,4
386,23,5
246,2425,4
131,489,1
516,173,4
511,9686,3
511,1261,1
330,2129,2
330,353,2
520,122,5
520,516,3
520,306,4
520,304,5
330,828,3
520,669,2
520,94,1
520,6096,5
520,186,1
520,33,1
520,111,3
143,44,1
143,686,2
143,1414,3
143,25,4
143,233,5
386,489,2
386,42,2
522,1704,1
531,8,4
531,5,2
531,101,1
531,26,5
531,65,3
531,14,5
531,33,3
531,115,3
531,60,5
531,11,1
531,495,5
531,344,1
531,38,4
531,28,1
531,45,1
531,35,5
531,100,1
531,57,2
531,92,4
531,150,5
531,122,3
531,233,3
531,1144,2
531,860,4
531,2188,4
531,1752,2
531,5215,3
531,4660,5
531,1859,2
531,6808,5
531,2747,1
531,5024,3
531,8692,1
418,941,5
531,119,4
531,5395,4
531,6675,1
531,2561,5
531,572,2
531,8168,5
522,7416,2
522,160,2
522,1121,1
522,3638,3
522,7155,5
522,317,2
522,28,4
522,191,1
522,1623,5
522,9689,3
532,4359,4
532,111,5
532,122,2
532,100,4
532,35,2
532,11,2
532,26,5
532,138,3
532,60,1
532,5,2
532,8,3
531,238,2
531,118,5
531,1299,5
531,2,5
531,24,5
531,21,1
531,27,3
531,18,4
531,50,1
531,468,1
531,1503,5
531,2025,2
531,828,2
531,2451,3
531,178,5
531,1099,1
531,883,4
531,13,4
531,55,5
531,23,4
531,2975,2
531,1704,3
531,2274,4
531,3428,3
531,3027,2
531,4316,2
531,4872,5
531,709,1
531,177,2
531,2024,4
531,162,4
531,213,1
531,614,2
531,4584,5
531,354,3
531,2508,4
531,6389,2
533,1714,5
533,848,2
533,3311,5
533,3588,1
533,4237,5
533,1987,2
533,168,5
533,1407,3
504,26,4
533,72,4
504,784,4
504,132,1
533,367,5
533,1709,3
504,1427,1
504,686,5
504,44,2
504,1459,5
504,1414,2
504,152,2
533,1037,2
533,7868,5
533,9,4
533,26,5
533,145,3
504,770,5
504,839,5
504,353,1
504,855,2
533,227,3
504,154,1
533,1301,3
533,281,4
533,350,1
533,238,5
533,131,4
533,653,5
533,5,5
533,2,1
533,27,5
533,24,5
533,23,5
533,21,4
533,18,3
533,730,4
533,232,2
504,1802,1
504,71,4
504,63,1
504,10,1
504,76,4
504,171,2
533,343,5
533,86,2
533,1057,1
533,596,2
533,1573,3
533,1733,1
533,1388,5
533,1245,2
533,963,3
533,57,3
533,1547,5
504,116,2
504,38,4
504,6089,2
504,853,3
504,7345,1
504,90,3
504,228,1
504,15,3
504,93,1
504,4,1
504,488,3
504,2716,2
504,1910,3
504,523,4
504,14,4
504,28,4
504,369,3
504,818,3
504,683,5
504,420,4
504,622,3
504,107,4
504,3119,4
504,3569,2
504,184,2
504,29,3
535,3628,5
535,3404,5
535,103,4
535,1320,5
535,3085,3
535,4634,2
535,232,3
535,936,2
535,953,1
535,1053,1
535,330,2
535,510,5
535,528,3
535,722,5
535,949,1
535,1023,5
535,1119,1
535,1249,1
535,1362,5
535,1525,1
535,1278,1
530,4429,4
535,4399,5
530,1908,3
530,499,1
535,71,2
530,11,1
535,3131,4
535,1357,2
535,181,2
535,8686,2
535,5747,1
535,7662,1
535,2097,1
535,1015,4
535,9649,2
530,117,3
535,1113,1
530,1937,2
530,383,3
535,520,3
535,1205,4
535,9172,4
535,495,2
535,1801,4
535,1918,2
535,264,2
535,79,4
535,5,3
535,54,4
535,213,4
535,176,4
535,8,1
535,4,3
535,13,5
535,115,5
535,60,1
535,516,3
535,35,3
535,287,3
535,7,2
535,122,2
535,323,4
535,715,1
535,3451,3
535,693,2
535,284,3
530,4473,2
530,489,5
530,263,3
530,8,1
530,101,5
530,27,1
530,21,4
530,4,5
530,2,2
530,18,4
322,1311,3
516,5739,5
516,276,2
516,365,4
516,7026,5
516,897,5
516,8944,3
516,1646,2
516,1213,1
516,838,4
516,492,4
516,3403,4
516,213,4
516,1205,1
516,3243,3
516,8432,4
516,1133,1
516,1484,2
516,479,2
516,4537,4
516,341,5
516,79,4
516,403,4
516,335,5
143,1566,1
143,1135,3
143,934,2
143,1186,5
143,1149,5
537,8,3
537,11,1
537,2515,1
537,3449,5
537,2622,4
537,3470,4
537,2920,2
537,2830,4
537,2074,5
537,2745,2
537,2031,1
537,2351,1
537,2150,3
537,3680,3
537,4127,1
537,3108,1
537,5007,2
537,2296,2
537,4797,2
537,8216,1
537,511,1
537,3876,4
537,5543,5
537,354,2
537,6389,3
537,2508,1
537,2366,5
537,71,1
537,6104,3
537,5863,5
537,1454,4
537,242,1
537,266,2
537,2737,5
537,1379,4
537,2012,4
537,2746,2
537,336,3
537,1763,5
537,1858,4
537,3098,4
537,2214,1
537,1260,5
537,3223,2
537,2519,5
537,3455,3
537,4095,5
537,1103,3
537,2398,3
537,2277,4
537,3066,2
537,4813,5
537,1746,1
537,674,5
537,3713,4
537,2184,2
537,29,2
537,154,2
537,248,3
537,125,1
537,714,1
537,839,2
537,855,1
537,3022,5
537,646,3
537,9946,5
537,969,2
537,5456,5
537,145,3
537,26,2
537,9,5
537,92,1
537,2,4
537,24,5
537,21,2
537,27,3
537,18,2
537,23,2
537,13,1
537,33,5
537,32,3
537,2601,5
537,58,3
537,116,1
537,57,5
537,1547,5
537,5,3
488,860,4
537,130,3
537,395,2
537,160,4
488,2115,1
488,9716,4
488,89,2
488,117,1
488,662,3
488,570,5
488,33,1
488,1561,1
488,8416,4
488,10,1
488,274,4
488,13,5
488,38,4
537,78,1
488,32,1
537,2738,3
537,127,5
537,408,1
488,48,4
488,4331,2
488,6729,5
488,172,5
488,3071,5
488,114,5
537,335,2
537,561,2
537,265,3
537,59,4
537,3071,2
537,2298,4
537,43,4
537,763,1
537,468,5
537,2890,5
537,8541,5
537,7180,2
537,9981,3
537,726,1
537,301,2
155,1113,4
155,2716,4
537,6695,1
537,79,3
537,341,1
537,198,5
537,8080,2
537,1691,2
537,765,4
537,272,2
537,523,4
537,2643,5
537,1411,4
537,736,2
537,132,3
537,114,4
537,8276,3
537,7429,4
537,819,1
42,131,5
538,2,3
538,24,4
538,21,2
538,27,2
538,18,5
538,26,4
538,55,1
538,14,1
538,58,4
538,38,3
538,28,3
538,45,1
538,23,5
538,22,1
475,2337,4
475,121,3
539,2698,5
539,426,3
539,2284,1
539,2914,5
539,8,4
539,4,2
539,101,4
539,65,2
539,14,1
539,10,4
539,55,2
539,33,3
539,58,2
539,11,1
539,495,4
539,28,1
539,516,2
539,35,5
539,57,4
539,662,4
539,378,5
539,94,4
539,483,4
539,405,5
539,233,1
539,323,3
200,90,1
302,8336,1
200,2286,1
200,3892,4
24,6173,1
302,2144,3
302,8589,5
302,7242,5
302,1624,2
302,162,3
302,1113,5
540,94,1
540,233,5
540,1239,1
540,925,4
540,4606,4
540,4108,3
540,8295,4
540,669,4
540,5198,4
540,200,5
540,672,4
540,1410,4
540,1741,2
540,2235,3
540,5858,2
540,6078,1
540,4240,3
540,4728,1
540,9469,3
540,7619,2
540,7208,3
540,5861,3
540,6512,4
540,6684,1
540,1058,2
540,3229,3
540,7991,2
540,6212,2
540,9116,4
540,122,2
540,45,3
540,5,5
540,1184,3
540,2304,3
540,3255,4
540,7409,2
540,887,4
535,4468,1
535,1250,2
415,4,1
535,101,1
535,160,1
535,872,5
535,498,3
535,772,4
531,5906,3
531,595,3
531,881,4
535,3428,1
531,372,4
535,1299,4
535,3027,3
535,1503,5
535,2274,1
531,219,4
531,362,3
531,1106,5
535,7332,1
535,177,2
535,180,2
535,55,1
535,238,3
535,19,1
535,2056,1
535,2230,1
535,4445,2
535,3120,2
535,4275,1
535,2125,4
535,641,5
535,347,1
535,602,2
535,373,1
535,158,1
535,1662,3
535,167,3
535,5128,3
535,371,2
535,699,4
535,2852,4
535,1987,2
535,72,4
535,703,2
535,1288,2
535,349,2
530,3795,2
530,362,2
535,612,1
535,725,4
535,168,5
535,806,1
535,556,1
535,553,5
535,1261,4
535,155,2
535,95,4
535,1329,3
535,959,4
535,964,3
535,50,2
535,335,3
535,117,1
537,9243,3
530,1236,1
530,1389,1
530,951,1
530,1124,5
530,196,4
530,484,3
530,854,4
530,4369,3
530,828,4
530,2451,4
530,8367,4
530,490,1
530,1265,1
530,6775,2
530,3400,3
530,436,5
530,87,4
530,114,4
530,727,4
530,9819,2
530,3830,5
530,4236,3
530,9974,4
530,8597,4
530,245,5
400,7454,5
530,476,4
530,1014,4
530,130,2
530,50,3
530,2975,1
530,32,3
530,14,4
530,28,3
530,887,3
530,561,2
530,730,3
530,9017,4
360,283,5
537,4597,3
537,1642,5
537,529,2
542,3048,3
542,94,5
542,961,1
542,867,3
542,172,3
542,8516,5
542,2698,5
542,8703,1
542,7496,2
542,1055,3
542,3388,3
542,130,1
542,8249,4
542,2499,1
542,4716,3
542,1005,1
542,587,2
542,520,2
542,2440,5
542,323,3
542,3954,2
542,2914,2
542,2357,3
542,701,1
542,1664,4
542,1084,3
542,3210,5
542,6326,4
542,1393,5
542,1783,4
542,2403,5
542,2809,5
542,354,1
542,2508,3
542,736,3
542,121,5
542,3321,5
542,7169,3
542,1312,5
542,2559,2
542,2079,2
542,895,2
542,592,1
542,1133,3
542,7416,2
542,597,3
25,9606,2
458,3240,2
458,316,3
458,1460,2
458,1739,1
458,662,5
458,4130,2
458,8523,3
458,7169,4
24,718,3
24,261,2
24,3488,2
24,3142,1
24,767,1
24,1421,2
535,1434,3
246,33,1
530,1895,1
530,113,5
537,2355,3
537,157,1
537,798,5
537,358,3
537,364,5
537,251,4
533,2671,4
533,3982,5
533,1681,2
533,8898,2
533,582,2
546,6954,1
546,6447,1
546,126,3
546,1105,3
546,1102,3
546,200,3
546,6078,3
546,672,1
546,113,4
546,10,2
546,65,4
546,405,3
546,2172,5
546,1704,5
546,5330,2
546,1676,4
546,1074,1
546,3133,2
546,297,1
546,1570,1
546,3033,3
546,736,2
546,1204,3
546,298,5
546,547,2
546,13,1
546,1908,5
546,499,2
546,1090,5
546,5992,2
546,19,4
448,181,4
546,71,3
546,614,4
546,401,5
546,213,4
546,323,3
546,101,2
546,5346,2
546,709,3
546,94,5
546,130,1
546,8,4
546,1383,4
546,36,5
546,58,2
546,118,4
546,1214,5
546,123,1
546,155,5
546,161,5
546,484,3
546,301,3
546,468,1
546,730,2
546,121,1
546,3321,5
546,7416,3
546,1434,4
547,238,5
547,119,2
547,306,3
547,33,5
547,57,4
547,22,4
547,310,5
547,465,2
547,1107,1
547,885,1
547,118,4
547,1714,3
547,100,1
547,1144,5
547,860,2
547,2188,3
547,1752,1
547,198,3
547,8080,5
547,9772,4
547,136,3
547,3997,1
547,9663,4
547,741,4
547,1145,4
547,4363,5
547,495,2
547,60,5
547,662,2
547,378,4
547,9691,4
547,272,3
547,5456,4
547,38,5
547,150,1
547,249,4
547,273,3
547,233,1
547,733,1
547,1566,2
547,710,2
547,115,3
547,550,2
547,895,2
547,916,2
547,94,3
547,3837,4
547,354,5
547,763,1
547,1642,1
547,2508,5
547,6389,1
547,6934,2
547,5629,2
547,468,4
547,2555,5
547,1005,3
547,236,3
547,508,1
547,78,2
548,28,4
548,71,5
548,4,2
548,45,3
548,13,2
548,65,2
548,14,5
548,38,2
548,36,3
448,982,4
448,6496,3
542,4202,2
542,5765,1
542,5425,1
542,3638,3
542,1796,1
542,2366,3
544,100,3
544,118,1
544,181,3
544,3210,1
544,131,5
544,1487,3
544,1084,1
544,13,1
544,14,4
544,60,3
544,1928,1
544,5,1
544,959,1
544,264,1
544,4359,1
544,94,2
544,1642,1
544,317,2
544,225,3
448,1458,5
155,13,2
415,234,5
550,55,3
550,33,2
550,58,1
550,38,4
550,28,5
550,36,5
550,150,3
550,7,4
550,22,1
550,113,1
550,658,2
550,126,1
550,747,5
550,4972,5
550,400,2
550,476,5
550,982,3
550,1019,2
550,3600,1
550,39,3
550,110,3
550,135,3
550,165,4
550,704,2
550,896,3
550,972,3
550,8087,2
550,3578,1
550,2616,4
550,5630,1
550,7603,5
550,5591,4
550,3884,1
550,3006,4
550,306,5
550,620,1
550,743,4
550,304,1
550,326,1
550,186,3
550,2710,5
550,3791,2
550,1586,4
550,1005,3
550,4081,2
449,9432,3
114,5327,3
552,592,5
267,4431,5
552,2051,1
267,273,3
267,2633,5
552,350,4
552,658,3
267,9300,2
267,111,4
267,867,1
267,7794,5
267,81,4
267,1300,3
267,2337,2
267,7059,4
503,115,5
503,60,2
503,3308,3
503,8519,1
503,211,5
552,1676,2
497,1373,2
516,729,5
516,177,2
516,71,2
554,725,5
554,1053,5
554,670,2
554,1498,4
554,556,4
554,818,5
554,578,3
554,2155,4
554,232,5
554,1139,1
554,6842,1
554,413,5
554,937,3
554,8742,3
554,1993,2
554,9363,4
554,1533,2
554,8269,2
554,5290,1
554,205,1
554,898,5
554,696,1
554,171,5
554,76,2
554,471,1
554,451,5
554,184,3
554,416,4
554,335,4
554,373,1
554,158,2
554,1938,5
554,7266,3
554,219,5
554,123,4
554,86,3
554,596,2
554,281,4
554,1037,4
554,337,2
554,1117,1
554,693,2
533,260,2
447,3333,4
447,8446,4
447,7471,3
533,1261,5
504,138,5
504,3658,4
504,5898,1
504,58,2
504,804,4
504,248,3
504,387,5
504,79,3
504,35,4
504,263,1
504,1330,1
386,606,5
386,66,3
386,3519,5
386,699,2
386,2875,5
456,4567,2
456,114,1
456,132,5
554,840,5
456,68,5
554,53,3
554,345,4
554,4836,4
554,1783,1
503,150,2
503,92,2
503,4081,3
503,1739,2
503,142,5
503,4682,2
503,7841,5
243,881,2
9,38,2
331,527,4
331,563,5
549,8996,3
549,2053,1
549,1319,4
549,4485,5
549,1624,2
549,614,5
549,213,1
549,3540,1
549,6726,1
549,943,5
549,101,1
549,344,4
549,4504,3
549,5404,2
549,6633,4
549,58,5
549,116,3
549,3755,5
549,879,1
549,357,3
549,6055,5
549,375,1
549,19,4
549,155,3
549,161,5
549,2079,5
549,2559,2
549,7579,1
549,1299,1
549,4316,2
549,1503,3
557,6448,1
557,6780,5
557,5582,5
549,2274,3
549,325,2
549,476,1
549,704,3
549,2089,3
557,196,4
557,238,3
549,9095,1
549,233,1
554,131,5
549,94,4
549,2128,5
554,70,5
549,9860,5
549,6382,2
331,4487,4
549,9761,5
554,1213,2
554,760,3
554,492,3
549,959,4
549,1135,3
554,838,3
549,8440,2
549,570,2
331,7429,2
331,819,5
549,1561,5
554,57,2
549,121,4
549,2464,3
549,8625,1
549,7563,4
549,7907,1
549,2561,2
549,1133,2
549,4605,4
549,162,1
554,2215,1
554,621,2
554,4815,5
554,999,4
554,1221,5
529,38,4
529,2408,3
529,4228,5
529,1056,2
558,22,4
558,1677,5
558,3767,2
558,8128,3
558,1097,2
558,7994,1
558,38,3
558,84,1
558,227,4
558,123,1
558,70,4
558,492,3
558,838,3
558,2,1
558,24,5
558,21,3
558,23,2
558,18,3
558,117,5
558,255,2
558,964,2
558,205,2
558,696,4
558,898,5
558,1217,2
558,132,4
558,1303,4
558,3122,5
558,37,4
558,641,3
558,347,3
558,602,3
558,542,5
558,332,3
558,292,2
558,41,3
558,151,5
543,332,1
543,641,1
543,347,4
543,284,5
561,9,1
561,38,4
561,23,5
561,45,4
561,28,3
561,11,4
561,18,2
561,27,5
561,13,2
561,21,3
543,1598,4
561,2,3
561,4368,5
561,26,1
543,4443,5
561,24,3
561,236,2
561,688,2
561,82,1
561,1683,1
561,1057,2
561,1407,3
561,76,3
561,219,1
543,2309,1
538,8,5
538,5,2
543,356,2
543,873,2
543,1033,4
543,1163,5
543,1225,1
543,1289,2
543,1233,5
543,1827,5
543,1549,4
543,1476,3
387,1261,4
387,8753,2
543,1774,3
543,1975,5
538,50,3
543,1977,4
538,111,2
543,8847,1
562,941,4
362,782,2
495,8337,5
563,6505,4
563,2291,4
563,1323,3
563,2619,2
563,3084,3
563,2007,1
563,486,5
563,314,1
563,189,1
563,7,2
447,22,1
447,541,4
447,4793,4
447,849,5
447,5029,3
447,321,5
447,1742,1
447,1825,2
447,1916,5
447,387,2
447,5906,1
530,23,2
490,2051,1
490,2691,3
473,8023,3
473,3070,3
473,7311,2
473,2967,2
473,177,3
473,268,2
473,6364,5
200,1567,3
200,95,5
200,3699,2
200,7655,1
21,7198,2
21,635,5
473,4899,2
473,60,3
473,795,1
473,570,3
473,5478,2
473,5556,2
473,919,4
473,1388,2
473,1733,3
473,1301,4
473,5037,3
473,13,1
473,10,5
473,4,4
473,14,4
473,33,2
473,26,3
473,35,4
473,45,4
473,22,3
473,170,3
473,2193,4
473,121,1
473,2735,3
529,1707,4
229,674,5
229,3856,4
547,1843,1
564,10,5
564,230,2
564,76,1
564,354,1
564,5551,1
564,516,4
564,2770,3
564,268,1
564,820,2
564,426,5
564,65,3
564,405,4
564,2,5
564,23,5
564,18,4
564,24,5
564,21,3
564,27,1
564,113,4
564,795,3
564,570,4
564,416,1
564,373,1
564,335,3
564,2741,2
564,2620,2
564,7266,2
564,184,3
564,5311,1
564,1662,5
543,1552,1
543,7498,2
543,71,5
543,97,4
475,5354,2
475,937,4
543,79,3
543,274,2
543,2640,4
543,2977,2
554,274,4
554,7282,1
533,4108,4
533,669,4
533,925,3
533,8295,1
533,4606,5
566,2,5
566,24,2
566,21,4
566,27,3
566,18,2
566,26,2
566,33,4
566,115,1
566,60,5
566,38,2
566,100,2
566,23,5
566,57,1
566,662,5
566,378,3
566,150,1
566,483,2
566,9,5
566,22,2
566,122,2
566,2914,3
566,1386,3
566,8457,5
566,557,2
566,3308,5
566,1888,5
566,867,5
566,1547,5
566,111,3
566,310,4
566,1107,5
566,1748,1
566,465,4
554,276,1
543,158,4
543,1938,5
543,335,4
543,709,5
543,483,2
543,788,2
543,7872,2
543,181,3
543,1620,1
543,974,2
543,4515,4
543,736,1
543,33,2
543,4719,2
543,1518,3
543,2366,3
543,7522,2
543,9197,2
543,126,2
28,22,5
28,718,5
28,1923,3
28,943,2
28,238,5
28,495,1
28,1090,5
28,653,2
28,5545,1
569,8,5
487,2270,2
242,2261,1
475,2259,4
475,424,3
475,2129,5
475,4515,2
475,6727,3
475,426,4
475,495,2
15,5950,2
463,70,4
463,7325,3
463,598,1
463,1246,1
463,1018,3
463,481,1
463,1536,2
463,1759,2
463,1071,2
463,2645,1
463,2399,2
463,2219,1
463,2458,4
463,1638,5
463,1989,3
463,722,2
463,528,1
463,1023,5
463,510,3
463,1119,4
463,330,1
463,1362,3
463,949,4
463,1278,3
463,1249,3
463,1525,5
463,7,3
463,19,4
463,155,3
463,161,3
101,199,4
463,172,3
463,321,5
463,53,1
463,593,5
463,620,1
564,25,5
564,325,4
564,13,5
463,118,1
564,1239,4
564,8782,1
564,378,3
564,662,4
564,436,4
564,45,1
564,372,5
564,101,1
564,344,3
564,301,4
564,430,1
564,5392,5
564,3412,5
564,9645,4
564,87,2
564,323,5
564,8,2
564,5,3
564,1940,1
564,2747,2
564,57,2
564,2131,4
463,1315,5
463,1373,3
463,230,4
463,171,1
463,76,3
463,471,2
463,4138,3
242,242,2
242,266,4
242,2737,4
463,5388,2
242,1379,1
242,336,2
242,1763,2
463,595,1
463,487,4
463,575,5
242,1858,5
242,3223,5
242,4095,1
463,162,3
242,2398,2
242,2547,1
242,3066,3
463,80,3
242,569,2
242,1746,2
242,2214,2
242,1351,5
242,2184,5
242,2012,4
463,168,4
463,233,4
463,5327,3
463,635,3
463,1432,2
463,4332,3
463,1224,1
463,439,3
463,1269,3
463,3609,3
543,743,4
506,68,3
506,213,5
573,249,5
215,550,1
573,5315,2
574,24,5
574,21,3
574,27,3
574,11,4
574,26,2
574,18,4
574,101,1
574,23,1
574,60,5
574,115,5
574,33,5
574,32,2
574,58,5
574,495,1
574,57,2
574,7,4
574,121,4
574,92,2
574,287,3
574,94,4
574,238,2
574,2806,1
574,5128,4
574,4763,4
574,7963,5
574,733,1
574,550,4
574,7651,4
574,177,5
574,941,4
530,356,5
574,268,4
574,820,2
574,255,1
463,337,5
463,734,5
574,68,5
574,196,4
574,426,5
574,489,2
574,3625,4
463,126,2
463,1105,3
463,1262,2
463,2491,1
574,8023,5
574,410,5
574,181,4
574,664,5
574,45,2
574,2304,4
574,217,2
574,4614,4
574,2914,2
574,587,1
574,5935,5
574,35,4
463,50,1
463,3070,4
574,1392,2
574,173,2
574,969,3
574,476,1
574,284,5
578,442,2
578,1519,1
578,330,4
578,11,3
578,1142,4
578,255,2
578,113,1
578,2385,2
578,3291,5
578,4182,2
578,8651,2
578,9019,4
578,5498,3
578,9922,2
578,516,3
578,520,5
578,380,3
578,1500,4
578,1205,1
578,3828,1
578,1703,5
578,1915,5
578,9172,3
578,1270,3
578,3540,3
578,122,1
578,4018,3
485,60,5
304,323,1
304,7485,5
304,33,2
574,9178,3
574,178,2
473,1842,1
481,346,3
516,5310,1
333,50,5
516,9995,2
516,2846,5
516,1312,1
516,13,4
516,70,2
516,760,2
333,4103,5
378,194,4
378,763,3
378,354,5
378,2600,5
378,2197,4
378,559,4
378,606,4
55,895,4
55,5150,1
55,6644,4
18,2923,4
493,21,3
493,27,4
493,18,4
493,23,3
493,557,3
493,115,3
493,148,5
493,3322,3
493,6299,4
493,6886,3
564,63,1
564,5931,5
564,860,3
564,2188,3
493,5146,4
493,92,4
493,5,1
493,3255,1
493,2304,4
554,156,3
554,1639,2
554,469,1
554,1286,1
554,2597,3
554,1383,2
554,857,5
554,1038,1
554,386,1
554,173,5
554,1373,3
554,1916,3
554,132,2
554,646,4
126,1683,3
126,1294,4
126,2233,5
126,239,4
126,194,3
564,82,4
564,855,4
564,5237,4
447,3935,1
530,1193,1
530,853,1
533,310,4
533,465,2
533,9144,3
533,2621,5
533,107,2
533,1414,2
533,44,2
533,420,2
533,552,5
533,5297,3
533,383,4
533,2939,2
533,515,5
533,4544,2
554,117,3
554,778,2
554,2315,4
554,59,4
554,15,3
554,126,3
554,354,3
554,138,5
554,432,4
554,48,1
386,35,2
554,43,3
554,401,5
582,1299,3
583,5420,3
583,916,3
583,782,3
583,2967,5
583,10,3
583,297,3
583,33,5
583,24,1
583,18,3
583,27,3
583,21,5
583,7,5
583,161,1
583,155,4
583,19,5
583,63,4
583,3364,5
583,2,3
583,26,3
583,1272,2
583,6825,3
583,121,5
583,28,4
583,32,2
583,36,4
583,58,5
583,50,1
583,221,5
583,29,4
583,154,4
583,125,3
583,353,3
583,248,3
583,530,1
583,804,5
583,770,4
583,855,4
583,773,2
583,6417,2
583,6692,4
583,184,4
583,416,3
583,373,5
583,158,1
583,70,1
583,492,4
583,39,4
583,110,5
583,135,5
583,165,4
583,9653,1
583,5560,1
583,840,5
583,2942,3
580,138,1
580,6364,3
580,93,5
580,561,1
580,1185,1
580,4842,1
580,3322,1
580,6299,4
580,4996,5
580,3585,5
580,4331,5
580,5723,5
580,7994,1
580,5717,1
580,1025,3
580,4746,2
580,5950,5
580,887,5
580,42,1
580,4677,5
580,5,2
580,560,5
580,4090,4
580,635,2
580,28,2
580,129,5
580,9095,4
580,3056,2
580,916,5
580,908,1
580,331,4
580,616,4
580,90,1
580,1149,4
580,9432,1
580,1465,5
580,857,5
580,793,5
580,2985,1
580,398,2
580,265,1
580,853,2
580,2124,4
580,1622,5
580,1158,2
580,5052,4
580,1566,3
580,1207,1
580,1411,5
580,595,4
580,1584,2
580,6481,5
580,148,2
580,2371,2
580,4527,1
580,2063,3
580,8329,2
580,5346,4
580,4640,3
580,2869,3
580,682,2
580,2750,3
580,9661,4
580,8856,4
580,66,1
580,2302,4
580,513,3
580,424,3
580,6688,4
580,4,5
580,733,2
580,948,2
580,5294,3
580,270,3
580,228,3
580,5751,1
580,1218,5
580,1925,3
580,8854,4
580,4482,5
580,5909,2
580,3140,2
24,401,2
24,3126,3
511,221,3
511,1897,2
18,3883,5
538,15,4
538,688,1
538,44,3
538,107,2
538,420,4
538,571,2
538,552,5
538,683,4
538,152,4
538,1459,3
538,1414,1
538,310,5
538,1068,1
538,3501,1
538,150,2
538,6885,1
538,4265,1
538,5890,2
538,486,1
538,3084,5
538,476,1
538,325,4
538,704,3
538,2089,1
538,6579,4
538,1644,2
538,227,1
538,123,2
538,343,5
538,596,2
538,281,1
538,1037,4
538,833,5
538,1057,4
538,1245,2
538,1573,2
538,963,2
538,86,5
538,242,4
538,266,2
538,674,2
538,1260,4
538,2519,4
538,3455,3
538,4095,5
538,1746,1
538,2214,5
538,2184,4
538,2347,3
538,3340,4
538,2604,2
538,1217,4
538,1221,3
538,621,1
538,4815,1
538,999,2
538,2787,1
538,4658,3
538,3304,2
538,2215,5
538,6716,5
538,3871,3
538,1825,1
538,2049,5
538,4042,3
538,5114,5
538,2976,2
538,1590,5
538,4236,1
538,5860,5
538,9361,4
538,234,5
538,2148,5
538,998,3
538,133,1
538,1210,3
538,1112,2
538,3138,1
538,2821,5
538,3904,1
538,5567,1
538,4698,2
538,4592,5
555,6138,4
555,1235,2
555,1280,5
555,1079,5
555,9236,2
563,1493,5
555,734,1
555,230,5
555,42,1
563,586,5
555,3580,2
555,5458,5
555,4645,1
555,7430,1
555,823,5
555,4506,1
555,5417,4
555,3957,1
563,2,3
555,5239,2
555,5176,4
555,5668,1
555,5934,1
555,2030,2
555,6910,4
555,4909,1
555,7549,2
555,3612,5
555,2823,5
555,6153,1
555,5588,2
563,23,2
563,18,3
563,24,4
563,21,4
563,27,4
563,25,2
563,375,2
563,2786,4
555,6010,1
563,6235,5
530,2865,2
563,6233,1
563,3769,3
555,497,4
555,155,2
555,161,4
239,4740,2
585,860,2
516,8697,5
533,436,3
264,1561,3
264,1253,5
264,172,1
513,471,3
513,451,4
513,171,4
264,6916,2
513,161,4
513,2741,1
513,1936,2
513,204,5
513,5158,3
513,1680,1
513,5748,3
513,1966,5
513,6267,3
513,3258,5
513,4871,1
513,5277,1
513,1751,3
513,8207,2
513,2499,4
513,1953,4
513,403,5
513,1466,2
513,3871,2
513,2215,5
513,798,5
513,358,1
513,364,3
513,1348,4
513,3047,1
513,251,3
513,7611,1
513,6334,3
513,2197,3
513,2600,5
513,1088,3
513,738,3
513,2314,5
513,8276,1
513,829,1
513,2028,3
513,25,2
513,38,1
583,330,1
583,510,5
583,528,4
583,722,3
513,2738,1
77,209,2
499,2481,4
499,1797,1
499,1381,3
499,1121,2
554,5297,5
499,2355,4
499,162,5
499,4942,5
499,6863,5
499,828,3
499,1936,1
499,80,2
499,42,5
499,43,4
499,650,1
499,1877,1
499,741,4
499,6633,3
42,213,2
77,35,3
77,6160,4
77,94,1
77,8152,2
77,2015,5
394,1238,2
77,592,4
394,516,3
394,4139,1
394,3425,4
394,7664,1
394,1873,1
394,2,4
394,23,1
394,18,5
394,24,3
212,9645,1
212,2013,4
212,4336,1
578,371,1
578,430,1
394,26,1
394,233,3
394,219,4
394,130,2
394,264,5
394,395,2
394,401,3
578,8,5
394,495,2
578,2,3
578,24,1
578,21,2
578,27,3
578,26,4
578,18,3
578,23,3
578,65,3
578,10,4
578,33,1
578,36,4
578,344,3
394,337,1
578,7,2
394,1042,2
394,1727,1
578,94,3
578,101,1
